Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Starly,Starly (Brilliant Stars 117),[],Basic,,,60,Colorless,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Claw', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",110/159,F,Common
Bidoof,Bidoof (Crown Zenith 111),[],Basic,,"{'Ability Name': 'Carefree Countenance', 'Ability Desc': ""As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).""}",60,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Hyper Fang', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",111/159,F,Common
Chatot,Chatot (Crown Zenith 112),[],Basic,,,70,Colorless,Lightning,Fighting,0,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Cycle Draw', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Discard a card from your hand. If you do, draw 2 cards.'}, {'Move Cost': {'Colorless': 1}, 'Move Name': 'Flap', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",112/159,F,Common
Regigigas-V,Regigigas V (Crown Zenith 113),['V'],Basic,,,240,Colorless,Fighting,,4,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Hammer In', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Angry Whack', 'Move Damage': '100', 'Move Damage Modifier': ('add', '100'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 10 more damage for each damage counter on this Pokémon. This Pokémon is now Confused.'}]",113/159,F,Ultra-Rare Rare
Regigigas-VSTAR,Regigigas VSTAR (Crown Zenith 114),['VSTAR'],Pokémon VSTAREvolves from Regigigas V,Regigigas V,"{'Ability Name': 'Star Guardian', 'Ability Desc': ""During your turn, if your opponent has exactly 1 Prize card remaining, you may choose 1 of your opponent's Benched Pokémon. They discard that Pokémon and all attached cards. (You can't use more than 1 VSTAR Power in a game.)""}",300,Colorless,Fighting,,4,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Giga Impact', 'Move Damage': '230', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",114/159,F,Rare VSTAR
Shaymin,Shaymin (Crown Zenith 115),[],Basic,,,70,Colorless,Lightning,Fighting,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Gather Flowers', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Shuffle up to 2 Energy cards from your discard pile into your deck.'}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Rear Kick', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",115/159,F,Uncommon
Stoutland-V,Stoutland V (Battle Styles 117),['V'],Basic,,,210,Colorless,Fighting,,3,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Double Dip Fangs', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ""If your opponent's Basic Pokémon is Knocked Out by damage from this attack, take 1 more Prize card.""}, {'Move Cost': {'Colorless': 4}, 'Move Name': 'Wild Tackle', 'Move Damage': '200', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",116/159,E,Ultra-Rare Rare
Yungoos,Yungoos (Crown Zenith 117),[],Basic,,,70,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Sharp Fang', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",117/159,F,Common
Gumshoos,Gumshoos (Crown Zenith 118),[],Stage 1,Yungoos,,120,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Stakeout Headbutt', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon moved from the Bench to the Active Spot during your opponent's last turn, this attack does 120 more damage.""}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Lunge Out', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",118/159,F,Rare
Oranguru,Oranguru (Crown Zenith 119),[],Basic,,,110,Colorless,Fighting,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Primate Acting', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Choose a Supporter card from your opponent's discard pile and use the effect of that card as the effect of this attack.""}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Hammer In', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",119/159,F,Rare
Greedent-V,Greedent V (Fusion Strike 217),['V'],Basic,,,210,Colorless,Fighting,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Body Slam', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Nom-Nom-Nom Incisors', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': 'Draw 3 cards.'}]",120/159,E,Ultra-Rare Rare
Wooloo,Wooloo (Crown Zenith 121),[],Basic,,,70,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Rolling Rollout', 'Move Damage': '30', 'Move Damage Modifier': ('multiply', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin until you get tails. This attack does 30 damage for each heads.'}]",121/159,F,Common
Dubwool,Dubwool (Crown Zenith 122),[],Stage 1,Wooloo,,120,Colorless,Fighting,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Overhead Throw', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 10 damage to 1 of your Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Rolling Dash', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin until you get tails. This attack does 30 more damage for each heads.'}]",122/159,F,Rare
